,packet,time,type,raw,field1,distanceRaw,distanceCm,angleRaw,angleDegrees,time_seconds,distanceM,velocity
311,312,2026-09-15 08:33:20.578000+00:00,0xD3,00 01 00 D3 BD 51 00 38 29 41,48465,10561,21.57692307692308,56,5.6,6.601,0.2157692307692308,-0.6182035355948381
312,313,2026-09-15 08:33:20.599000+00:00,0xD3,00 01 00 D3 BE 1E 00 3B 29 1D,48670,10525,20.192307692307693,59,5.9,6.622,0.20192307692307693,-12.879620379615915
313,314,2026-09-15 08:33:20.600000+00:00,0xD3,00 01 00 D3 BE EB 00 3C 28 FA,48875,10490,18.846153846153847,60,6.0,6.623,0.18846153846153846,-13.116588248162705
314,315,2026-09-15 08:33:20.637000+00:00,0xD3,00 01 00 D3 BF B8 00 41 28 D8,49080,10456,17.53846153846154,65,6.5,6.66,0.1753846153846154,-0.5252125941781145
315,316,2026-09-15 08:33:20.658000+00:00,0xD3,00 01 00 D3 C0 85 00 41 28 B6,49285,10422,16.23076923076923,65,6.5,6.681,0.1623076923076923,-0.5789072039072054
316,317,2026-09-15 08:33:20.682000+00:00,0xD3,00 01 00 D3 C1 52 00 44 28 95,49490,10389,14.961538461538462,68,6.8,6.705,0.14961538461538462,-0.5630510793554224
317,318,2026-09-15 08:33:20.704000+00:00,0xD3,00 01 00 D3 C2 23 00 46 28 73,49699,10355,13.653846153846152,70,7.0,6.727,0.13653846153846153,-5.690559440560108
318,319,2026-09-15 08:33:20.706000+00:00,0xD3,00 01 00 D3 C2 F0 00 47 28 53,49904,10323,12.423076923076923,71,7.1,6.729,0.12423076923076923,-5.760880243639537
319,320,2026-09-15 08:33:20.733000+00:00,0xD3,00 01 00 D3 C3 BD 00 49 28 33,50109,10291,11.192307692307692,73,7.3,6.756,0.11192307692307692,-0.48961972005450516
320,321,2026-09-15 08:33:20.756000+00:00,0xD3,00 01 00 D3 C4 8A 00 4C 28 14,50314,10260,10.0,76,7.6,6.779,0.1,-0.5497005522283542
321,322,2026-09-15 08:33:20.776000+00:00,0xD3,00 01 00 D3 C5 57 00 4E 27 F6,50519,10230,8.846153846153847,78,7.8,6.799,0.08846153846153847,-0.4967948717948649
322,323,2026-09-15 08:33:20.804000+00:00,0xD3,00 01 00 D3 C6 25 00 4E 27 DA,50725,10202,7.769230769230769,78,7.8,6.827,0.07769230769230769,-4.69230769230823
323,324,2026-09-15 08:33:20.806000+00:00,0xD3,00 01 00 D3 C6 F2 00 51 27 C0,50930,10176,6.769230769230769,81,8.1,6.829,0.06769230769230769,-4.686813186813736
324,325,2026-09-15 08:33:20.834000+00:00,0xD3,00 01 00 D3 C7 BF 00 52 27 AA,51135,10154,5.923076923076923,82,8.2,6.857,0.05923076923076923,-0.31789638932495956
325,326,2026-09-15 08:33:20.855000+00:00,0xD3,00 01 00 D3 C8 8F 00 52 27 98,51343,10136,5.230769230769231,82,8.2,6.878,0.052307692307692305,-0.27472527472527575
326,327,2026-09-15 08:33:20.876000+00:00,0xD3,00 01 00 D3 C9 5D 00 55 27 8C,51549,10124,4.769230769230769,85,8.5,6.899,0.047692307692307694,-0.1636735357665593
327,328,2026-09-15 08:33:20.898000+00:00,0xD3,00 01 00 D3 CA 2A 00 55 27 86,51754,10118,4.538461538461538,85,8.5,6.921,0.045384615384615384,-0.06059831641226898
328,329,2026-09-15 08:33:20.919000+00:00,0xD3,00 01 00 D3 CA F7 00 56 27 85,51959,10117,4.5,86,8.6,6.942,0.045,0.03831313613922405
329,330,2026-09-15 08:33:20.942000+00:00,0xD3,00 01 00 D3 CB C4 00 5B 27 8B,52164,10123,4.730769230769231,91,9.1,6.965,0.04730769230769231,0.15627850410459
330,331,2026-09-15 08:33:20.964000+00:00,0xD3,00 01 00 D3 CC 91 00 6E 27 97,52369,10135,5.1923076923076925,110,11.0,6.987,0.051923076923076926,0.2262737262737271
331,332,2026-09-15 08:33:20.992000+00:00,0xD3,00 01 00 D3 CD 5E 00 6D 27 A9,52574,10153,5.884615384615385,109,10.9,7.015,0.058846153846153854,2.6872858324470066
332,333,2026-09-15 08:33:20.995000+00:00,0xD3,00 01 00 D3 CE 2B 00 6A 27 C0,52779,10176,6.769230769230769,106,10.6,7.018,0.06769230769230769,2.6923076923075815
333,334,2026-09-15 08:33:21.022000+00:00,0xD3,00 01 00 D3 CE F8 00 69 27 DB,52984,10203,7.8076923076923075,105,10.5,7.045,0.07807692307692307,0.5061374795417248
334,335,2026-09-15 08:33:21.042000+00:00,0xD3,00 01 00 D3 CF C5 00 67 27 FA,53189,10234,9.0,103,10.3,7.065,0.09,0.618042526579107
335,336,2026-09-15 08:33:21.063000+00:00,0xD3,00 01 00 D3 D0 92 00 62 28 1D,53394,10269,10.346153846153848,98,9.8,7.086,0.10346153846153848,0.6593406593406628
336,337,2026-09-15 08:33:21.084000+00:00,0xD3,00 01 00 D3 D1 5F 00 61 28 42,53599,10306,11.76923076923077,97,9.7,7.107,0.11769230769230771,0.7245599928526865
337,338,2026-09-15 08:33:21.104000+00:00,0xD3,00 01 00 D3 D2 2C 00 61 28 6A,53804,10346,13.307692307692308,97,9.7,7.127,0.1330769230769231,0.7525807525807569
338,339,2026-09-15 08:33:21.126000+00:00,0xD3,00 01 00 D3 D2 F9 00 5E 28 94,54009,10388,14.923076923076923,94,9.4,7.149,0.14923076923076922,0.7928737928737997
339,340,2026-09-15 08:33:21.146000+00:00,0xD3,00 01 00 D3 D3 C6 00 5E 28 C0,54214,10432,16.615384615384617,94,9.4,7.169,0.16615384615384618,0.7649269564163279
340,341,2026-09-15 08:33:21.173000+00:00,0xD3,00 01 00 D3 D4 93 00 5B 28 EE,54419,10478,18.384615384615383,91,9.1,7.196,0.18384615384615383,0.7156024803083598
341,342,2026-09-15 08:33:21.197000+00:00,0xD3,00 01 00 D3 D5 60 00 59 29 1E,54624,10526,20.23076923076923,89,8.9,7.22,0.2023076923076923,0.8571428571428603
342,343,2026-09-15 08:33:21.218000+00:00,0xD3,00 01 00 D3 D6 2D 00 56 29 51,54829,10577,22.192307692307693,86,8.6,7.241,0.22192307692307695,0.9776869471991327
343,344,2026-09-15 08:33:21.238000+00:00,0xD3,00 01 00 D3 D6 FB 00 54 29 86,55035,10630,24.23076923076923,84,8.4,7.261,0.2423076923076923,9.70804195804314
344,345,2026-09-15 08:33:21.240000+00:00,0xD3,00 01 00 D3 D7 C9 00 50 29 BD,55241,10685,26.346153846153847,80,8.0,7.263,0.26346153846153847,9.903477748306488
345,346,2026-09-15 08:33:21.267000+00:00,0xD3,00 01 00 D3 D8 96 00 51 29 F6,55446,10742,28.53846153846154,81,8.1,7.29,0.2853846153846154,0.9733669108669112
346,347,2026-09-15 08:33:21.288000+00:00,0xD3,00 01 00 D3 D9 64 00 50 2A 32,55652,10802,30.846153846153847,80,8.0,7.311,0.30846153846153845,1.117216117216123
347,348,2026-09-15 08:33:21.309000+00:00,0xD3,00 01 00 D3 DA 31 00 4D 2A 70,55857,10864,33.23076923076923,77,7.7,7.332,0.33230769230769236,1.1941615295273715
348,349,2026-09-15 08:33:21.329000+00:00,0xD3,00 01 00 D3 DA FE 00 4B 2A B1,56062,10929,35.73076923076923,75,7.5,7.352,0.3573076923076923,1.1363429714493458
349,350,2026-09-15 08:33:21.356000+00:00,0xD3,00 01 00 D3 DB CC 00 45 2A F6,56268,10998,38.38461538461539,69,6.9,7.379,0.3838461538461539,12.600943118179998
350,351,2026-09-15 08:33:21.358000+00:00,0xD3,00 01 00 D3 DC 99 00 47 2B 3C,56473,11068,41.07692307692308,71,7.1,7.381,0.4107692307692308,12.604872777282104
351,352,2026-09-15 08:33:21.385000+00:00,0xD3,00 01 00 D3 DD 66 00 42 2B 85,56678,11141,43.88461538461539,66,6.6,7.408,0.4388461538461539,1.189379403665141
352,353,2026-09-15 08:33:21.407000+00:00,0xD3,00 01 00 D3 DE 36 00 43 2B D0,56886,11216,46.76923076923077,67,6.7,7.43,0.4676923076923077,1.3024475524475623
353,354,2026-09-15 08:33:21.429000+00:00,0xD3,00 01 00 D3 DF 03 00 3F 2C 1A,57091,11290,49.61538461538461,63,6.3,7.452,0.4961538461538461,1.3663070263070018
354,355,2026-09-15 08:33:21.449000+00:00,0xD3,00 01 00 D3 DF D0 00 3A 2C 62,57296,11362,52.48,58,5.8,7.472,0.5247999999999999,1.339000999000998
355,356,2026-09-15 08:33:21.471000+00:00,0xD3,00 01 00 D3 E0 9D 00 35 2C A6,57501,11430,55.2,53,5.3,7.494,0.552,1.1590689503733085
356,357,2026-09-15 08:33:21.494000+00:00,0xD3,00 01 00 D3 E1 6A 00 33 2C E4,57706,11492,57.68,51,5.1,7.517,0.5768,1.1333987141767636
357,358,2026-09-15 08:33:21.513000+00:00,0xD3,00 01 00 D3 E2 38 00 2B 2D 1C,57912,11548,59.92,43,4.3,7.536,0.5992000000000001,0.9795552711566433
358,359,2026-09-15 08:33:21.541000+00:00,0xD3,00 01 00 D3 E3 05 00 27 2D 4C,58117,11596,61.84,39,3.9,7.564,0.6184000000000001,0.6142857142857103
359,360,2026-09-15 08:33:21.569000+00:00,0xD3,00 01 00 D3 E3 D2 00 25 2D 72,58322,11634,63.36,37,3.7,7.592,0.6335999999999999,0.510805860805867
360,361,2026-09-15 08:33:21.593000+00:00,0xD3,00 01 00 D3 E4 A0 00 1F 2D 8F,58528,11663,64.52,31,3.1,7.616,0.6452,3.7294871794858295
361,362,2026-09-15 08:33:21.595000+00:00,0xD3,00 01 00 D3 E5 6D 00 1B 2D A3,58733,11683,65.32,27,2.7,7.618,0.6531999999999999,3.725274725273353
362,363,2026-09-15 08:33:21.621000+00:00,0xD3,00 01 00 D3 E6 3A 00 19 2D AD,58938,11693,65.72,25,2.5,7.644,0.6572,0.08981373236692392
363,364,2026-09-15 08:33:21.642000+00:00,0xD3,00 01 00 D3 E7 07 00 13 2D AF,59143,11695,65.8,19,1.9,7.665,0.6579999999999999,-0.04190476190476211
364,365,2026-09-15 08:33:21.666000+00:00,0xD3,00 01 00 D3 E7 D4 00 13 2D A7,59348,11687,65.48,19,1.9,7.689,0.6548,-0.23492063492063409
365,366,2026-09-15 08:33:21.687000+00:00,0xD3,00 01 00 D3 E8 A1 00 0B 2D 96,59553,11670,64.8,11,1.1,7.71,0.648,-0.41405342624854313
366,367,2026-09-15 08:33:21.707000+00:00,0xD3,00 01 00 D3 E9 6E 00 04 2D 7D,59758,11645,63.8,4,0.4,7.73,0.638,-5.863636363637113
367,368,2026-09-15 08:33:21.709000+00:00,0xD3,00 01 00 D3 EA 3B 00 08 2D 5D,59963,11613,62.52,8,0.8,7.732,0.6252,-6.069281045752367
368,369,2026-09-15 08:33:21.743000+00:00,0xD3,00 01 00 D3 EB 08 00 09 2D 37,60168,11575,61.0,9,0.9,7.766,0.61,-0.6534657499363377
369,370,2026-09-15 08:33:21.764000+00:00,0xD3,00 01 00 D3 EB D5 00 0C 2D 0E,60373,11534,59.36,12,1.2,7.787,0.5936,-0.7991341991341958
370,371,2026-09-15 08:33:21.786000+00:00,0xD3,00 01 00 D3 EC A2 00 0C 2C E1,60578,11489,57.56,12,1.2,7.809,0.5756,-0.8181818181818095
371,372,2026-09-15 08:33:21.808000+00:00,0xD3,00 01 00 D3 ED 6F 00 0B 2C B4,60783,11444,55.76,11,1.1,7.831,0.5576,-0.8381153729990931
372,373,2026-09-15 08:33:21.829000+00:00,0xD3,00 01 00 D3 EE 3C 00 11 2C 87,60988,11399,53.96,17,1.7,7.852,0.5396,-0.8381153729991109
373,374,2026-09-15 08:33:21.851000+00:00,0xD3,00 01 00 D3 EF 09 00 11 2C 5A,61193,11354,52.16,17,1.7,7.874,0.5216,-0.7855731225296552
374,375,2026-09-15 08:33:21.875000+00:00,0xD3,00 01 00 D3 EF D6 00 12 2C 2D,61398,11309,50.36,18,1.8,7.898,0.5036,-7.9322485207072475
375,376,2026-09-15 08:33:21.877000+00:00,0xD3,00 01 00 D3 F0 A3 00 17 2C 01,61603,11265,48.65384615384615,23,2.3,7.9,0.48653846153846153,-8.136282291814158
376,377,2026-09-15 08:33:21.916000+00:00,0xD3,00 01 00 D3 F1 71 00 16 2B D4,61809,11220,46.92307692307692,22,2.2,7.939,0.4692307692307692,-0.5190378183689219
377,378,2026-09-15 08:33:21.946000+00:00,0xD3,00 01 00 D3 F2 3E 00 19 2B A7,62014,11175,45.19230769230769,25,2.5,7.969,0.4519230769230769,-0.6570512820512793
378,379,2026-09-15 08:33:21.970000+00:00,0xD3,00 01 00 D3 F3 0C 00 1B 2B 7A,62220,11130,43.46153846153846,27,2.7,7.993,0.4346153846153846,-17.013461538471347
379,380,2026-09-15 08:33:21.971000+00:00,0xD3,00 01 00 D3 F3 DC 00 1F 2B 4C,62428,11084,41.69230769230769,31,3.1,7.994,0.41692307692307695,-17.103543008725193
380,381,2026-09-15 08:33:21.999000+00:00,0xD3,00 01 00 D3 F4 A9 00 1D 2B 1F,62633,11039,39.96153846153846,29,2.9,8.022,0.3996153846153846,-0.6929570429570333
381,382,2026-09-15 08:33:22.021000+00:00,0xD3,00 01 00 D3 F5 76 00 21 2A F4,62838,10996,38.30769230769231,33,3.3,8.044,0.3830769230769231,-7.81905594406058
382,383,2026-09-15 08:33:22.023000+00:00,0xD3,00 01 00 D3 F6 43 00 24 2A C8,63043,10952,36.61538461538461,36,3.6,8.046,0.3661538461538461,-7.919245505457097
383,384,2026-09-15 08:33:22.050000+00:00,0xD3,00 01 00 D3 F7 10 00 24 2A 9E,63248,10910,35.0,36,3.6,8.073,0.35,-0.7047466422466542
384,385,2026-09-15 08:33:22.071000+00:00,0xD3,00 01 00 D3 F7 DE 00 29 2A 73,63454,10867,33.34615384615385,41,4.1,8.094,0.3334615384615385,-0.685158519641301
385,386,2026-09-15 08:33:22.100000+00:00,0xD3,00 01 00 D3 F8 AB 00 27 2A 4A,63659,10826,31.76923076923077,39,3.9,8.123,0.3176923076923077,-4.930785809018374
386,387,2026-09-15 08:33:22.103000+00:00,0xD3,00 01 00 D3 F9 78 00 2C 2A 20,63864,10784,30.153846153846157,44,4.4,8.126,0.3015384615384616,-4.904558404558216
387,388,2026-09-15 08:33:22.130000+00:00,0xD3,00 01 00 D3 FA 48 00 2E 29 F7,64072,10743,28.57692307692308,46,4.6,8.153,0.2857692307692308,-0.6571867286152866
388,389,2026-09-15 08:33:22.152000+00:00,0xD3,00 01 00 D3 FB 15 00 2F 29 CE,64277,10702,27.0,47,4.7,8.175,0.27,-0.7080419580419788
389,390,2026-09-15 08:33:22.174000+00:00,0xD3,00 01 00 D3 FB E2 00 34 29 A6,64482,10662,25.46153846153846,52,5.2,8.197,0.2546153846153846,-0.6993006993007205
390,391,2026-09-15 08:33:22.196000+00:00,0xD3,00 01 00 D3 FC AF 00 32 29 7E,64687,10622,23.923076923076923,50,5.0,8.219,0.23923076923076925,-0.6637655822438271
391,392,2026-09-15 08:33:22.220000+00:00,0xD3,00 01 00 D3 FD 7C 00 36 29 57,64892,10583,22.423076923076923,54,5.4,8.243,0.22423076923076923,-0.6546442687746898
392,393,2026-09-15 08:33:22.242000+00:00,0xD3,00 01 00 D3 FE 49 00 38 29 30,65097,10544,20.923076923076923,56,5.6,8.265,0.20923076923076922,-0.7175324675324726
393,394,2026-09-15 08:33:22.262000+00:00,0xD3,00 01 00 D3 FF 16 00 3C 29 09,65302,10505,19.423076923076923,60,6.0,8.285,0.19423076923076923,-0.6611959750257772
394,395,2026-09-15 08:33:22.289000+00:00,0xD3,00 01 00 D3 FF E3 00 3C 28 E3,65507,10467,17.96153846153846,60,6.0,8.312,0.1796153846153846,-3.2522286554532727
395,396,2026-09-15 08:33:22.293000+00:00,0xD4,00 01 00 D4 00 B0 00 3D 28 BD,176,10429,16.5,61,6.1,8.316,0.165,-3.0844155844147014
396,397,2026-09-15 08:33:22.300000+00:00,0xD4,00 01 00 D4 01 7D 00 40 28 97,381,10391,15.038461538461538,64,6.4,8.323,0.1503846153846154,-1.8213803740120447
397,398,2026-09-15 08:33:22.338000+00:00,0xD4,00 01 00 D4 02 4A 00 42 28 72,586,10354,13.615384615384617,66,6.6,8.361,0.13615384615384618,-0.5953162082926271
398,399,2026-09-15 08:33:22.358000+00:00,0xD4,00 01 00 D4 03 17 00 45 28 4D,791,10317,12.192307692307692,69,6.9,8.381,0.12192307692307691,-0.6923076923077072
399,400,2026-09-15 08:33:22.378000+00:00,0xD4,00 01 00 D4 03 E4 00 45 28 2A,996,10282,10.846153846153848,69,6.9,8.401,0.10846153846153848,-0.6322431360348559
400,401,2026-09-15 08:33:22.401000+00:00,0xD4,00 01 00 D4 04 B1 00 41 28 07,1201,10247,9.5,65,6.5,8.424,0.095,-0.5685618729097071
401,402,2026-09-15 08:33:22.424000+00:00,0xD4,00 01 00 D4 05 7E 00 44 27 E6,1406,10214,8.23076923076923,68,6.8,8.447,0.0823076923076923,-0.58220383735258
402,403,2026-09-15 08:33:22.443000+00:00,0xD4,00 01 00 D4 06 4B 00 45 27 C8,1611,10184,7.076923076923077,69,6.9,8.466,0.07076923076923076,-0.5094303950139126
403,404,2026-09-15 08:33:22.470000+00:00,0xD4,00 01 00 D4 07 18 00 47 27 AE,1816,10158,6.076923076923077,71,7.1,8.493,0.06076923076923077,-3.964534826606119
404,405,2026-09-15 08:33:22.472000+00:00,0xD4,00 01 00 D4 07 E5 00 46 27 98,2021,10136,5.230769230769231,70,7.0,8.495,0.052307692307692305,-3.964285714288044
405,406,2026-09-15 08:33:22.500000+00:00,0xD4,00 01 00 D4 08 B4 00 4A 27 87,2228,10119,4.576923076923077,74,7.4,8.523,0.04576923076923076,-0.20473574045002052
406,407,2026-09-15 08:33:22.521000+00:00,0xD4,00 01 00 D4 09 82 00 4C 27 7D,2434,10109,4.1923076923076925,76,7.6,8.544,0.041923076923076924,-0.11931866583028883
407,408,2026-09-15 08:33:22.543000+00:00,0xD4,00 01 00 D4 0A 4F 00 4D 27 7A,2639,10106,4.076923076923077,77,7.7,8.566,0.040769230769230766,-0.006872971989248411
408,409,2026-09-15 08:33:22.564000+00:00,0xD4,00 01 00 D4 0B 1C 00 4F 27 7C,2844,10108,4.153846153846154,79,7.9,8.587,0.041538461538461545,0.09558271186178002
409,410,2026-09-15 08:33:22.586000+00:00,0xD4,00 01 00 D4 0B E9 00 57 27 85,3049,10117,4.5,87,8.7,8.609,0.045,0.20472281341846987
410,411,2026-09-15 08:33:22.610000+00:00,0xD4,00 01 00 D4 0C B6 00 63 27 95,3254,10133,5.115384615384615,99,9.9,8.633,0.05115384615384615,0.35056334933936006
411,412,2026-09-15 08:33:22.629000+00:00,0xD4,00 01 00 D4 0D 84 00 64 27 AA,3460,10154,5.923076923076923,100,10.0,8.652,0.05923076923076923,0.40837880654813574
412,413,2026-09-15 08:33:22.656000+00:00,0xD4,00 01 00 D4 0E 51 00 62 27 C5,3665,10181,6.961538461538462,98,9.8,8.679,0.06961538461538462,3.615384615384478
413,414,2026-09-15 08:33:22.659000+00:00,0xD4,00 01 00 D4 0F 1E 00 60 27 E4,3870,10212,8.153846153846153,96,9.6,8.682,0.08153846153846153,3.6362696443340137
414,415,2026-09-15 08:33:22.687000+00:00,0xD4,00 01 00 D4 0F EE 00 5F 28 07,4078,10247,9.5,95,9.5,8.71,0.095,0.5932757718472184
415,416,2026-09-15 08:33:22.708000+00:00,0xD4,00 01 00 D4 10 BB 00 5A 28 2C,4283,10284,10.923076923076923,90,9.0,8.731,0.10923076923076923,0.7051282051282062
416,417,2026-09-15 08:33:22.729000+00:00,0xD4,00 01 00 D4 11 88 00 57 28 54,4488,10324,12.461538461538462,87,8.7,8.752,0.12461538461538461,0.7417582417582458
417,418,2026-09-15 08:33:22.750000+00:00,0xD4,00 01 00 D4 12 55 00 56 28 7D,4693,10365,14.038461538461538,86,8.6,8.773,0.14038461538461539,0.7692307692307705
418,419,2026-09-15 08:33:22.771000+00:00,0xD4,00 01 00 D4 13 22 00 54 28 A8,4898,10408,15.692307692307692,84,8.4,8.794,0.15692307692307692,0.7490842490842438
419,420,2026-09-15 08:33:22.795000+00:00,0xD4,00 01 00 D4 13 EF 00 51 28 D4,5103,10452,17.384615384615383,81,8.1,8.818,0.17384615384615384,0.8030303030303259
420,421,2026-09-15 08:33:22.815000+00:00,0xD4,00 01 00 D4 14 BC 00 51 29 02,5308,10498,19.153846153846157,81,8.1,8.838,0.19153846153846157,0.7870218827665671
421,422,2026-09-15 08:33:22.842000+00:00,0xD4,00 01 00 D4 15 89 00 4F 29 30,5513,10544,20.923076923076923,79,7.9,8.865,0.20923076923076922,0.7438994178124565
422,423,2026-09-15 08:33:22.865000+00:00,0xD4,00 01 00 D4 16 57 00 4C 29 61,5719,10593,22.807692307692307,76,7.6,8.888,0.22807692307692307,8.911705685615544
423,424,2026-09-15 08:33:22.867000+00:00,0xD4,00 01 00 D4 17 24 00 4A 29 93,5924,10643,24.73076923076923,74,7.4,8.89,0.2473076923076923,8.961253561250361
424,425,2026-09-15 08:33:22.892000+00:00,0xD4,00 01 00 D4 17 F1 00 46 29 C6,6129,10694,26.692307692307693,70,7.0,8.915,0.26692307692307693,0.8094714809000569
425,426,2026-09-15 08:33:22.916000+00:00,0xD4,00 01 00 D4 18 BE 00 45 29 FA,6334,10746,28.692307692307693,69,6.9,8.939,0.28692307692307695,0.8167652859960413
426,427,2026-09-15 08:33:22.942000+00:00,0xD4,00 01 00 D4 19 8C 00 46 2A 30,6540,10800,30.76923076923077,70,7.0,8.965,0.3076923076923077,0.7722913691083493
427,428,2026-09-15 08:33:22.971000+00:00,0xD4,00 01 00 D4 1A 59 00 45 2A 68,6745,10856,32.92307692307692,69,6.9,8.994,0.3292307692307692,0.8449068281533911
428,429,2026-09-15 08:33:22.995000+00:00,0xD4,00 01 00 D4 1B 26 00 41 2A A2,6950,10914,35.15384615384615,65,6.5,9.018,0.3515384615384615,10.722386587777493
429,430,2026-09-15 08:33:22.997000+00:00,0xD4,00 01 00 D4 1B F3 00 3D 2A DE,7155,10974,37.46153846153846,61,6.1,9.02,0.3746153846153846,10.904270361997302
430,431,2026-09-15 08:33:23.029000+00:00,0xD4,00 01 00 D4 1C C0 00 3E 2B 1D,7360,11037,39.88461538461539,62,6.2,9.052,0.39884615384615385,0.7965002067824489
431,432,2026-09-15 08:33:23.059000+00:00,0xD4,00 01 00 D4 1D 8D 00 3A 2B 5E,7565,11102,42.38461538461539,58,5.8,9.082,0.4238461538461539,7.884615384615074
432,433,2026-09-15 08:33:23.062000+00:00,0xD4,00 01 00 D4 1E 5D 00 38 2B A1,7773,11169,44.96153846153846,56,5.6,9.085,0.4496153846153846,7.850200874394052
433,434,2026-09-15 08:33:23.090000+00:00,0xD4,00 01 00 D4 1F 2A 00 38 2B E6,7978,11238,47.61538461538461,56,5.6,9.113,0.47615384615384615,1.0634950301190997
434,435,2026-09-15 08:33:23.113000+00:00,0xD4,00 01 00 D4 1F F8 00 36 2C 2B,8184,11307,50.28,54,5.4,9.136,0.5028,1.2299902995554959
435,436,2026-09-15 08:33:23.134000+00:00,0xD4,00 01 00 D4 20 C5 00 32 2C 6F,8389,11375,53.0,50,5.0,9.157,0.53,1.2761904761904272
436,437,2026-09-15 08:33:23.155000+00:00,0xD4,00 01 00 D4 21 92 00 32 2C B1,8594,11441,55.64,50,5.0,9.178,0.5564,1.1937179099969875
437,438,2026-09-15 08:33:23.177000+00:00,0xD4,00 01 00 D4 22 5F 00 2F 2C EF,8799,11503,58.12,47,4.7,9.2,0.5811999999999999,21.857707509853753
438,439,2026-09-15 08:33:23.178000+00:00,0xD4,00 01 00 D4 23 2D 00 2A 2D 28,9005,11560,60.4,42,4.2,9.201,0.604,22.12765151512376
439,440,2026-09-15 08:33:23.210000+00:00,0xD4,00 01 00 D4 23 FA 00 2C 2D 59,9210,11609,62.36,44,4.4,9.233,0.6236,0.62257957559682
440,441,2026-09-15 08:33:23.236000+00:00,0xD4,00 01 00 D4 24 C7 00 28 2D 82,9415,11650,64.0,40,4.0,9.259,0.64,4.010079575596649
441,442,2026-09-15 08:33:23.239000+00:00,0xD4,00 01 00 D4 25 94 00 25 2D A3,9620,11683,65.32,37,3.7,9.262,0.6531999999999999,4.017241379310203
442,443,2026-09-15 08:33:23.268000+00:00,0xD4,00 01 00 D4 26 61 00 20 2D BA,9825,11706,66.24,32,3.2,9.291,0.6624,0.28159075542442835
443,444,2026-09-15 08:33:23.290000+00:00,0xD4,00 01 00 D4 27 2E 00 1E 2D C8,10030,11720,66.8,30,3.0,9.313,0.6679999999999999,0.16411067193675954
444,445,2026-09-15 08:33:23.313000+00:00,0xD4,00 01 00 D4 27 FB 00 1C 2D CC,10235,11724,66.96000000000001,28,2.8,9.336,0.6696000000000001,-0.012454984628892163
445,446,2026-09-15 08:33:23.335000+00:00,0xD4,00 01 00 D4 28 C8 00 1E 2D C7,10440,11719,66.76,30,3.0,9.358,0.6676000000000001,-0.20032215846170587
446,447,2026-09-15 08:33:23.356000+00:00,0xD4,00 01 00 D4 29 96 00 19 2D B7,10646,11703,66.12,25,2.5,9.379,0.6612,-4.591718426499426
447,448,2026-09-15 08:33:23.358000+00:00,0xD4,00 01 00 D4 2A 63 00 09 2D 9E,10851,11678,65.12,9,0.9,9.381,0.6512,-4.715833333331743
448,449,2026-09-15 08:33:23.388000+00:00,0xD4,00 01 00 D4 2B 32 00 0B 2D 7C,11058,11644,63.76,11,1.1,9.411,0.6376,-0.5483882783882859
449,450,2026-09-15 08:33:23.414000+00:00,0xD4,00 01 00 D4 2B FF 00 0F 2D 53,11263,11603,62.12,15,1.5,9.437,0.6212,-8.773626373623188
450,451,2026-09-15 08:33:23.416000+00:00,0xD4,00 01 00 D4 2C CC 00 14 2D 24,11468,11556,60.24,20,2.0,9.439,0.6024,-8.821904761901603
451,452,2026-09-15 08:33:23.444000+00:00,0xD4,00 01 00 D4 2D 99 00 13 2C F1,11673,11505,58.2,19,1.9,9.467,0.5820000000000001,-0.8537206186822601
452,453,2026-09-15 08:33:23.467000+00:00,0xD4,00 01 00 D4 2E 66 00 12 2C BA,11878,11450,56.0,18,1.8,9.49,0.56,-0.9739130434782766
453,454,2026-09-15 08:33:23.490000+00:00,0xD4,00 01 00 D4 2F 33 00 16 2C 81,12083,11393,53.72,22,2.2,9.513,0.5372,-1.032920509442251
454,455,2026-09-15 08:33:23.512000+00:00,0xD4,00 01 00 D4 30 01 00 18 2C 46,12289,11334,51.36,24,2.4,9.535,0.5136,-1.0639860139860016
455,456,2026-09-15 08:33:23.534000+00:00,0xD4,00 01 00 D4 30 CE 00 19 2C 0B,12494,11275,49.03846153846154,25,2.5,9.557,0.4903846153846154,-1.0104287017330584
456,457,2026-09-15 08:33:23.558000+00:00,0xD4,00 01 00 D4 31 9D 00 1A 2B CF,12701,11215,46.73076923076923,26,2.6,9.581,0.4673076923076923,-1.0347985347985276
457,458,2026-09-15 08:33:23.579000+00:00,0xD4,00 01 00 D4 32 6A 00 1E 2B 93,12906,11155,44.42307692307692,30,3.0,9.602,0.4442307692307692,-10.455088389877176
458,459,2026-09-15 08:33:23.581000+00:00,0xD4,00 01 00 D4 33 37 00 20 2B 58,13111,11096,42.15384615384615,32,3.2,9.604,0.42153846153846153,-10.768488268494549
459,460,2026-09-15 08:33:23.616000+00:00,0xD4,00 01 00 D4 34 04 00 22 2B 1C,13316,11036,39.84615384615385,34,3.4,9.639,0.3984615384615385,-0.8878402299454855
460,461,2026-09-15 08:33:23.638000+00:00,0xD4,00 01 00 D4 34 D1 00 24 2A E1,13521,10977,37.57692307692308,36,3.6,9.661,0.3757692307692308,-1.022727272727261
461,462,2026-09-15 08:33:23.660000+00:00,0xD4,00 01 00 D4 35 9E 00 28 2A A7,13726,10919,35.34615384615385,40,4.0,9.683,0.3534615384615385,-1.0052447552447452
